id;type;loc_num;adresse;cp;commune;code_insee;longueur;largeur;lim_vitesse;sens;h_debut;h_fin;tonnage;geo_shape;geo_point_2d
92024055;LIVRAISON;DROIT;44 RUE DE NEUILLY;92110;CLICHY;92024;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.301483782181109, 48.90163556429952], ""type"": ""Point""}";48.90163556429952,2.301483782181109
92024062;LIVRAISON;DROIT;25 RUE JEANNE D'ASNIERES;92110;CLICHY;92024;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.295860272333932, 48.901892407100306], ""type"": ""Point""}";48.901892407100306,2.295860272333932
92024069;LIVRAISON;DROIT;2 RUE HUNTZIGER;92110;CLICHY;92024;5.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.302336460048084, 48.90030730228333], ""type"": ""Point""}";48.90030730228333,2.302336460048084
92024076;LIVRAISON;DROIT;11 RUE VICTOR MERIC;92110;CLICHY;92024;9.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3051055850986932, 48.901102937491416], ""type"": ""Point""}";48.901102937491416,2.3051055850986932
92024080;LIVRAISON;DROIT;79 RUE HENRI BARBUSSE;92110;CLICHY;92024;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.305991633572064, 48.89996865155751], ""type"": ""Point""}";48.89996865155751,2.305991633572064
92012062;LIVRAISON;DROIT;7 BIS RUE DE LA SAUSSIERE;92100;BOULOGNE BILLANCOURT;92012;10.0;0.0;50;UNIQUE;08:00;19:00;0.0;"{""coordinates"": [2.240029535984951, 48.83911870950963], ""type"": ""Point""}";48.83911870950963,2.240029535984951
92012063;LIVRAISON;DROIT;64 BIS RUE DE LA SAUSSIERE;92100;BOULOGNE BILLANCOURT;92012;10.600000379999999;0.0;30;UNIQUE;08:00;19:00;0.0;"{""coordinates"": [2.241734636850326, 48.83557315377699], ""type"": ""Point""}";48.83557315377699,2.241734636850326
92012088;LIVRAISON;DROIT;31 RUE THIERS;92100;BOULOGNE BILLANCOURT;92012;10.0;0.0;50;DOUBLE;08:00;19:00;0.0;"{""coordinates"": [2.248108083162925, 48.83746929266386], ""type"": ""Point""}";48.83746929266386,2.248108083162925
92012089;LIVRAISON;DROIT;26 RUE YVES KERMEN;92100;BOULOGNE BILLANCOURT;92012;18.60000038;0.0;30;UNIQUE;08:00;19:00;0.0;"{""coordinates"": [2.244522498139124, 48.826310874127515], ""type"": ""Point""}";48.826310874127515,2.244522498139124
92012092;FONDS;DROIT;23 AVENUE EMILE ZOLA;92100;BOULOGNE BILLANCOURT;92012;10.0;0.0;50;DOUBLE;00:00;00:00;0.0;"{""coordinates"": [2.238136276729989, 48.82623326053992], ""type"": ""Point""}";48.82623326053992,2.238136276729989
92024005;LIVRAISON;DROIT;11 RUE GEORGES SEURAT;92110;CLICHY;92024;6.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3086930038419573, 48.910293068151184], ""type"": ""Point""}";48.910293068151184,2.3086930038419573
92024020;LIVRAISON;DROIT;121 BOULEVARD JEAN JAURES;92110;CLICHY;92024;8.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.301851284808803, 48.90533077050667], ""type"": ""Point""}";48.90533077050667,2.301851284808803
92024023;LIVRAISON;DROIT;119 BOULEVARD JEAN JAURES;92110;CLICHY;92024;15.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3021599281536185, 48.90494521340906], ""type"": ""Point""}";48.90494521340906,2.3021599281536185
92024026;LIVRAISON;DROIT;5 RUE DU LANDY;92110;CLICHY;92024;8.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3034970255125216, 48.90449021455549], ""type"": ""Point""}";48.90449021455549,2.3034970255125216
92024029;LIVRAISON;DROIT;5 RUE D'ESTIENNE D'ORVES;92110;CLICHY;92024;15.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.302326226431609, 48.90577625695184], ""type"": ""Point""}";48.90577625695184,2.302326226431609
92024036;LIVRAISON;DROIT;22 RUE CHARLES PARADINAS;92110;CLICHY;92024;9.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3060050256173317, 48.90480624188335], ""type"": ""Point""}";48.90480624188335,2.3060050256173317
92004002;LIVRAISON;FACE;13 RUE DE LORRAINE;92600;ASNIERES SUR SEINE;92004;7.0;2.5;30;UNIQUE;06:30;15:30;0.0;"{""coordinates"": [2.269151467369784, 48.90839414751188], ""type"": ""Point""}";48.90839414751188,2.269151467369784
92004003;LIVRAISON;DROIT;6 RUE D'ENFER ROCHEREAU;92600;ASNIERES SUR SEINE;92004;0.0;0.0;50;UNIQUE;06:30;15:30;0.0;"{""coordinates"": [2.269062999999001, 48.906779252545086], ""type"": ""Point""}";48.906779252545086,2.269062999999001
92004004;LIVRAISON;DROIT;77 RUE PIERRE JOIGNEAUX;92600;ASNIERES SUR SEINE;92004;0.0;0.0;30;UNIQUE;06:30;15:30;0.0;"{""coordinates"": [2.2652272654741554, 48.91029529270785], ""type"": ""Point""}";48.91029529270785,2.2652272654741554
92004008;LIVRAISON;DROIT;14 RUE HENRY MARTIN;92600;ASNIERES SUR SEINE;92004;10.0;0.0;30;DOUBLE;06:30;15:30;0.0;"{""coordinates"": [2.2741258123563544, 48.91002321722757], ""type"": ""Point""}";48.91002321722757,2.2741258123563544
92012001;LIVRAISON;DROIT;35 RUE NATIONALE;92100;BOULOGNE BILLANCOURT;92012;16.0;0.0;50;UNIQUE;08:00;19:00;0.0;"{""coordinates"": [2.2423786112746416, 48.82665498733766], ""type"": ""Point""}";48.82665498733766,2.2423786112746416
92012006;FONDS;DROIT;250 TER RU DE JEAN JAURES;92100;BOULOGNE BILLANCOURT;92012;0.0;0.0;50;DOUBLE;00:00;00:00;0.0;"{""coordinates"": [2.246572715289787, 48.82799738524288], ""type"": ""Point""}";48.82799738524288,2.246572715289787
92012009;FONDS;DROIT;1 COURS DES LONGS PRES;92100;BOULOGNE BILLANCOURT;92012;0.0;0.0;50;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.2482900554810943, 48.82918597078618], ""type"": ""Point""}";48.82918597078618,2.2482900554810943
92012015;LIVRAISON;DROIT;6 PASSAGE LEGRAND;92100;BOULOGNE BILLANCOURT;92012;10.0;0.0;30;UNIQUE;08:00;19:00;0.0;"{""coordinates"": [2.2457512346560957, 48.83408722013128], ""type"": ""Point""}";48.83408722013128,2.2457512346560957
92012017;LIVRAISON;DROIT;55 AVENUE EDOURD VAILLANT;92100;BOULOGNE BILLANCOURT;92012;6.5;0.0;50;DOUBLE;08:00;19:00;0.0;"{""coordinates"": [2.2498879932541898, 48.83542732178485], ""type"": ""Point""}";48.83542732178485,2.2498879932541898
92012019;FONDS;DROIT;213 BOULEVARD JEAN JAURES;92100;BOULOGNE BILLANCOURT;92012;0.0;0.0;50;DOUBLE;08:00;19:00;0.0;"{""coordinates"": [2.244304232581686, 48.83245101076368], ""type"": ""Point""}";48.83245101076368,2.244304232581686
92012020;LIVRAISON;DROIT;228 BOULEVARD JEAN JAURES;92100;BOULOGNE BILLANCOURT;92012;0.0;0.0;50;DOUBLE;08:00;19:00;0.0;"{""coordinates"": [2.244940989391838, 48.8308593428252], ""type"": ""Point""}";48.8308593428252,2.244940989391838
92044128;LIVRAISON;DROIT;71 RUE CARNOT;92300;LEVALLOIS PERRET;92044;7.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2859573401482542, 48.89254501002699], ""type"": ""Point""}";48.89254501002699,2.2859573401482542
92044133;LIVRAISON;DROIT;107 AVENUE DU PRESIDENT WILSON;92300;LEVALLOIS PERRET;92044;5.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2863444633134375, 48.89661327035089], ""type"": ""Point""}";48.89661327035089,2.2863444633134375
92044136;LIVRAISON;FACE;46 RUE BAUDIN;92300;LEVALLOIS PERRET;92044;12.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2827422314768686, 48.89728587203948], ""type"": ""Point""}";48.89728587203948,2.2827422314768686
92044138;LIVRAISON;DROIT;125 RUE ANATOLE FRANCE;92300;LEVALLOIS PERRET;92044;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.282322389421768, 48.895129569551116], ""type"": ""Point""}";48.895129569551116,2.282322389421768
92044140;LIVRAISON;DROIT;79 RUE CARNOT;92300;LEVALLOIS PERRET;92044;7.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2853817120490514, 48.89317141264646], ""type"": ""Point""}";48.89317141264646,2.2853817120490514
92044146;LIVRAISON;DROIT;35 RUE ERNEST COGNACQ;92300;LEVALLOIS PERRET;92044;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2759961728525084, 48.897236482544514], ""type"": ""Point""}";48.897236482544514,2.2759961728525084
92044154;LIVRAISON;DROIT;25 RUE PAUL VAILLANT COUTURIER;92300;LEVALLOIS PERRET;92044;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2790728847399584, 48.89421093026236], ""type"": ""Point""}";48.89421093026236,2.2790728847399584
92044155;LIVRAISON;DROIT;125 RUE DANTON;92300;LEVALLOIS PERRET;92044;18.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2795279590740636, 48.894561184538546], ""type"": ""Point""}";48.894561184538546,2.2795279590740636
92044156;LIVRAISON;DROIT;3 RUE BAUDIN;92300;LEVALLOIS PERRET;92044;5.5;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.278286585376811, 48.895016851748345], ""type"": ""Point""}";48.895016851748345,2.278286585376811
92044158;LIVRAISON;DROIT;54 RUE DE VILLIERS;92300;LEVALLOIS PERRET;92044;9.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2793188610818804, 48.890550881492665], ""type"": ""Point""}";48.890550881492665,2.2793188610818804
92044160;LIVRAISON;DROIT;81 RUE CHAPTAL;92300;LEVALLOIS PERRET;92044;7.5;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2808151629821323, 48.89110062192612], ""type"": ""Point""}";48.89110062192612,2.2808151629821323
92044161;LIVRAISON;DROIT;13 RUE VOLTAIRE;92300;LEVALLOIS PERRET;92044;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2813774201107604, 48.89092126867007], ""type"": ""Point""}";48.89092126867007,2.2813774201107604
92024086;LIVRAISON;DROIT;15 RUE HENRI BARBUSSE;92110;CLICHY;92024;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3018915767148194, 48.89822830504167], ""type"": ""Point""}";48.89822830504167,2.3018915767148194
92024090;LIVRAISON;DROIT;11 RUE ANATOLE FRANCE;92110;CLICHY;92024;11.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.304664831787092, 48.89784963965859], ""type"": ""Point""}";48.89784963965859,2.304664831787092
92024092;LIVRAISON;DROIT;29 RUE DES CAILLOUX;92110;CLICHY;92024;11.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.306905570543503, 48.89685085420737], ""type"": ""Point""}";48.89685085420737,2.306905570543503
92024107;LIVRAISON;DROIT;30 RUE MARTRE;92110;CLICHY;92024;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3093936807347424, 48.89949696962817], ""type"": ""Point""}";48.89949696962817,2.3093936807347424
92024114;LIVRAISON;DROIT;68 RUE HENRI BARBUSSE;92110;CLICHY;92024;13.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.308428043236521, 48.90102880365523], ""type"": ""Point""}";48.90102880365523,2.308428043236521
92024115;LIVRAISON;DROIT;8 ALLEE LEON CAMBETTA;92110;CLICHY;92024;11.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.308486155017373, 48.9017439554636], ""type"": ""Point""}";48.9017439554636,2.308486155017373
92024116;LIVRAISON;DROIT;13 ALLEE LEON CAMBETTA;92110;CLICHY;92024;9.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.308885000767643, 48.9022794080323], ""type"": ""Point""}";48.9022794080323,2.308885000767643
92024125;LIVRAISON;DROIT;25 RUE D ALSACE;92110;CLICHY;92024;12.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.31170531857693, 48.90276181530119], ""type"": ""Point""}";48.90276181530119,2.31170531857693
92024127;LIVRAISON;DROIT;48 ALLEE LEON GAMBETTA;92110;CLICHY;92024;11.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3122504720540356, 48.90348700746397], ""type"": ""Point""}";48.90348700746397,2.3122504720540356
92024134;LIVRAISON;DROIT;26 RUE DU GENERAL ROGUET;92110;CLICHY;92024;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.312994949839222, 48.905000557311716], ""type"": ""Point""}";48.905000557311716,2.312994949839222
92024136;LIVRAISON;DROIT;74 RUE VILLENEUVE;92110;CLICHY;92024;12.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3163637106336856, 48.90740517532971], ""type"": ""Point""}";48.90740517532971,2.3163637106336856
92024139;LIVRAISON;DROIT;2 RUE MOZART;92110;CLICHY;92024;6.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3188461312733346, 48.90400071593921], ""type"": ""Point""}";48.90400071593921,2.3188461312733346
92024146;LIVRAISON;DROIT;17 RUE HENRI POINCARE;92110;CLICHY;92024;6.0;0.0;0;;00:00;00:00;3.5;"{""coordinates"": [2.315524903943837, 48.90302211911691], ""type"": ""Point""}";48.90302211911691,2.315524903943837
92024149;LIVRAISON;DROIT;52 RUE KLOCK;92110;CLICHY;92024;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.316059570559879, 48.90230038732419], ""type"": ""Point""}";48.90230038732419,2.316059570559879
92024150;LIVRAISON;DROIT;9 RUE ACHILLE ADAM;92110;CLICHY;92024;5.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.315703450990061, 48.90202760586912], ""type"": ""Point""}";48.90202760586912,2.315703450990061
92024157;LIVRAISON;DROIT;10 RUE PIERRE CURIE;92110;CLICHY;92024;8.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3141476431439214, 48.9019997856862], ""type"": ""Point""}";48.9019997856862,2.3141476431439214
92024173;LIVRAISON;DROIT;59 BOULEVARD VICTOR HUGO;92110;CLICHY;92024;5.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3130070669551106, 48.89907332355302], ""type"": ""Point""}";48.89907332355302,2.3130070669551106
92024174;LIVRAISON;DROIT;12 RUE DU 19 MARS 1962;92110;CLICHY;92024;12.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.3146033287581473, 48.898970762988476], ""type"": ""Point""}";48.898970762988476,2.3146033287581473
92025005;LIVRAISON;DROIT;56 RUE DU BOURNARD;92700;COLOMBES;92025;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2555326588974203, 48.92301975586681], ""type"": ""Point""}";48.92301975586681,2.2555326588974203
92025007;LIVRAISON;DROIT;85 RUE DES CERISIERS;92700;COLOMBES;92025;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2587874704263724, 48.9194566361929], ""type"": ""Point""}";48.9194566361929,2.2587874704263724
92025010;LIVRAISON;DROIT;157 BOULEVARD CHARLES DE GAULLE;92700;COLOMBES;92025;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.227929567661691, 48.91556926838268], ""type"": ""Point""}";48.91556926838268,2.227929567661691
92025012;LIVRAISON;DROIT;189 RUE COLBERT;92700;COLOMBES;92025;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2295974779415015, 48.91733512776893], ""type"": ""Point""}";48.91733512776893,2.2295974779415015
92025016;LIVRAISON;DROIT;57 RUE DU COMMERCE;92700;COLOMBES;92025;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.241511557887392, 48.910947073805794], ""type"": ""Point""}";48.910947073805794,2.241511557887392
92025021;LIVRAISON;DROIT;336 RUE D'ESTIENNE D'ORVES;92700;COLOMBES;92025;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.236265162616598, 48.91113263719066], ""type"": ""Point""}";48.91113263719066,2.236265162616598
92025023;LIVRAISON;DROIT;2 RUE GABRIEL PERI;92700;COLOMBES;92025;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.252045656310838, 48.92331849099178], ""type"": ""Point""}";48.92331849099178,2.252045656310838
92025026;LIVRAISON;DROIT;384 RUE GABRIEL PERI;92700;COLOMBES;92025;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.233011609563539, 48.91606085865856], ""type"": ""Point""}";48.91606085865856,2.233011609563539
92025031;LIVRAISON;DROIT;7 RUE MOSLARD;92700;COLOMBES;92025;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2377990049557552, 48.91686788771513], ""type"": ""Point""}";48.91686788771513,2.2377990049557552
92025032;LIVRAISON;DROIT;9 RUE MOSLARD;92700;COLOMBES;92025;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.237858130941722, 48.91662784866314], ""type"": ""Point""}";48.91662784866314,2.237858130941722
92025033;LIVRAISON;DROIT;53 RUE MOSLARD;92700;COLOMBES;92025;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.238441139478438, 48.91486881726203], ""type"": ""Point""}";48.91486881726203,2.238441139478438
92025042;LIVRAISON;DROIT;6 RUE PIERRE BROSSOLETTE;92700;COLOMBES;92025;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.241197836843488, 48.91040287105518], ""type"": ""Point""}";48.91040287105518,2.241197836843488
92025043;LIVRAISON;DROIT;41 RUE DE PRAGUE;92700;COLOMBES;92025;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2499400196621067, 48.91823283135483], ""type"": ""Point""}";48.91823283135483,2.2499400196621067
92025044;LIVRAISON;DROIT;42 RUE DE LA REINE HENRIETTE;92700;COLOMBES;92025;0.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2475572036333284, 48.9256807749026], ""type"": ""Point""}";48.9256807749026,2.2475572036333284
92044000;LIVRAISON;DROIT;174 RUE VICTOR HUGO;92300;LEVALLOIS PERRET;92044;7.0;0.0;0;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.2931343489854985, 48.89972669027596], ""type"": ""Point""}";48.89972669027596,2.2931343489854985
92044001;LIVRAISON;DROIT;14 RUE BELGRAND;92300;LEVALLOIS PERRET;92044;10.0;0.0;0;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.2933188630656667, 48.89891538615441], ""type"": ""Point""}";48.89891538615441,2.2933188630656667
92044007;LIVRAISON;DROIT;11 RUE COLLANGE;92300;LEVALLOIS PERRET;92044;9.0;0.0;0;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.2899290277492867, 48.89913656485049], ""type"": ""Point""}";48.89913656485049,2.2899290277492867
92044013;LIVRAISON;DROIT;52 RUE MARJOLIN;92300;LEVALLOIS PERRET;92044;7.0;0.0;0;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.29098549591772, 48.89709254338751], ""type"": ""Point""}";48.89709254338751,2.29098549591772
92044015;LIVRAISON;DROIT;55 RUE PAUL VAILLANT COUTURIER;92300;LEVALLOIS PERRET;92044;9.5;0.0;0;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.2932548043468506, 48.897985299446916], ""type"": ""Point""}";48.897985299446916,2.2932548043468506
92044019;LIVRAISON;DROIT;92 RUE VICTOR HUGO;92300;LEVALLOIS PERRET;92044;13.0;0.0;0;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.2963971385191773, 48.89608834364316], ""type"": ""Point""}";48.89608834364316,2.2963971385191773
92044022;LIVRAISON;DROIT;9 RUE DE LA GARE;92300;LEVALLOIS PERRET;92044;7.0;0.0;0;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.296369702339845, 48.897043064184295], ""type"": ""Point""}";48.897043064184295,2.296369702339845
92044038;LIVRAISON;DROIT;89 RUE JULES GUESDE;92300;LEVALLOIS PERRET;92044;7.5;0.0;0;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.2903021073988468, 48.89586247969062], ""type"": ""Point""}";48.89586247969062,2.2903021073988468
92044044;LIVRAISON;DROIT;83 RUE JEAN JAURES;92300;LEVALLOIS PERRET;92044;6.0;0.0;0;UNIQUE;00:00;00:00;0.0;"{""coordinates"": [2.2948017791595006, 48.8935602321869], ""type"": ""Point""}";48.8935602321869,2.2948017791595006
92044055;LIVRAISON;DROIT;123 RUE JULES GUESDE;92300;LEVALLOIS PERRET;92044;8.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.288515689914375, 48.89790918881465], ""type"": ""Point""}";48.89790918881465,2.288515689914375
92044063;LIVRAISON;DROIT;5 RUE CAMILLE PELLETAN;92300;LEVALLOIS PERRET;92044;9.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2887046133235494, 48.89550424782033], ""type"": ""Point""}";48.89550424782033,2.2887046133235494
92044082;LIVRAISON;DROIT;8 RUE MARIUS AUFAN;92300;LEVALLOIS PERRET;92044;6.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.287345048968957, 48.887991513154894], ""type"": ""Point""}";48.887991513154894,2.287345048968957
92044083;LIVRAISON;DROIT;23 RUE LOUISE MICHEL;92300;LEVALLOIS PERRET;92044;10.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2865090514307176, 48.88824141640814], ""type"": ""Point""}";48.88824141640814,2.2865090514307176
92044090;LIVRAISON;DROIT;26 RUE VERGNIAUD;92300;LEVALLOIS PERRET;92044;6.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2830603583681732, 48.88844504017726], ""type"": ""Point""}";48.88844504017726,2.2830603583681732
92044095;LIVRAISON;DROIT;54 AVENUE DE LA PORTE DE VILLIERS;92300;LEVALLOIS PERRET;92044;7.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2839165431898243, 48.88619574746892], ""type"": ""Point""}";48.88619574746892,2.2839165431898243
92044099;LIVRAISON;DROIT;37 RUE CHAPTAL;92300;LEVALLOIS PERRET;92044;9.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2841103765120443, 48.88835463825657], ""type"": ""Point""}";48.88835463825657,2.2841103765120443
92044101;LIVRAISON;DROIT;39 RUE LOUIS ROUQUIER;92300;LEVALLOIS PERRET;92044;5.5;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2858039850284735, 48.89038802831565], ""type"": ""Point""}";48.89038802831565,2.2858039850284735
92044109;LIVRAISON;DROIT;30 RUE GABRIEL PERI;92300;LEVALLOIS PERRET;92044;16.0;0.0;0;;00:00;00:00;0.0;"{""coordinates"": [2.2887027322100115, 48.891034696568276], ""type"": ""Point""}";48.891034696568276,2.2887027322100115
92049003;LIVRAISON;FACE;2 RUE GUEUDIN;92120;MONTROUGE;92049;9.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.3140702998477867, 48.82002319656616], ""type"": ""Point""}";48.82002319656616,2.3140702998477867
92049005;LIVRAISON;DROIT;18 AVENUE VERDIER;92120;MONTROUGE;92049;15.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.3184247897070787, 48.815128903152775], ""type"": ""Point""}";48.815128903152775,2.3184247897070787
92049016;LIVRAISON;FACE;54 RUE MAURICE ARNOUX;92120;MONTROUGE;92049;10.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.3088792102868765, 48.81175307411601], ""type"": ""Point""}";48.81175307411601,2.3088792102868765
92049017;LIVRAISON;FACE;132 RUE MAURICE ARNOUX;92120;MONTROUGE;92049;12.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.309834792196749, 48.81301396767255], ""type"": ""Point""}";48.81301396767255,2.309834792196749
92049018;LIVRAISON;FACE;137 RUE MAURICE ARNOUX;92120;MONTROUGE;92049;8.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.309969198779877, 48.813228633236946], ""type"": ""Point""}";48.813228633236946,2.309969198779877
92049019;LIVRAISON;DROIT;103 RUE MAURICE ARNOUX;92120;MONTROUGE;92049;8.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.3110014784070634, 48.8150802236389], ""type"": ""Point""}";48.8150802236389,2.3110014784070634
92049022;LIVRAISON;FACE;13 RUE CHATEAUBRIAND;92120;MONTROUGE;92049;5.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.309275290226247, 48.811754049343264], ""type"": ""Point""}";48.811754049343264,2.309275290226247
92049025;LIVRAISON;DROIT;176 AVENUE MAX DORMOY;92120;MONTROUGE;92049;7.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.30774772575546, 48.81073935246405], ""type"": ""Point""}";48.81073935246405,2.30774772575546
92049032;LIVRAISON;DROIT;26 RUE RACINE;92120;MONTROUGE;92049;10.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.315381782891884, 48.812070334967515], ""type"": ""Point""}";48.812070334967515,2.315381782891884
92049047;LIVRAISON;DROIT;6 RUE VICTOR BSCH;92120;MONTROUGE;92049;10.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.3213179525990135, 48.81377725471993], ""type"": ""Point""}";48.81377725471993,2.3213179525990135
92049052;LIVRAISON;DROIT;42 AVENUE LEON GAMBETTA;92120;MONTROUGE;92049;8.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.321781409670272, 48.81422999152187], ""type"": ""Point""}";48.81422999152187,2.321781409670272
92049055;LIVRAISON;DROIT;72 AVENUE HENRI GINOUX;92120;MONTROUGE;92049;9.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.321275780242517, 48.81657205090355], ""type"": ""Point""}";48.81657205090355,2.321275780242517
92049056;LIVRAISON;DROIT;45 AVENUE HENRI GINOUX;92120;MONTROUGE;92049;4.5;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.3226756506211506, 48.81830555549491], ""type"": ""Point""}";48.81830555549491,2.3226756506211506
92049058;LIVRAISON;DROIT;15 RUE GEORGES BOUZERAIT;92120;MONTROUGE;92049;12.0;0.0;50;UNIQUE;07:00;13:00;0.0;"{""coordinates"": [2.323650255793969, 48.81913049734899], ""type"": ""Point""}";48.81913049734899,2.323650255793969
92049059;LIVRAISON;DROIT;3 AVENUE DU FORT;92120;MONTROUGE;92049;10.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.3238345749348106, 48.81227892368133], ""type"": ""Point""}";48.81227892368133,2.3238345749348106
92049062;LIVRAISON;DROIT;PLACE DU GENERAL LECLERC;92120;MONTROUGE;92049;5.0;0.0;50;GIRATOIRE;07:00;13:00;0.0;"{""coordinates"": [2.318588453357168, 48.81712044251707], ""type"": ""Point""}";48.81712044251707,2.318588453357168
92049075;LIVRAISON;DROIT;2 RUE FRANCOIS ORY;92120;MONTROUGE;92049;10.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.329192064545041, 48.81874850378906], ""type"": ""Point""}";48.81874850378906,2.329192064545041
92049078;LIVRAISON;DROIT;130 AVENUE DE LA REPUBLIQUE;92120;MONTROUGE;92049;10.0;0.0;50;DOUBLE;07:00;13:00;0.0;"{""coordinates"": [2.316234814184727, 48.813137430240516], ""type"": ""Point""}";48.813137430240516,2.316234814184727
